Ligne (ID);Ligne (nom court);Date de début de validité;Résolution;Image
0078;78;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f4d763d1cf3c9cae0fbacf63935ac748
0082;82;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a044aad4aef16a0cbebeb3fc90fcc78c
0094;94;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d67ae5cf1e0411afbac80a2cb99cccc9
0122;N2;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64e6b1009691670ccff6f00b535fdce0
0158;Ker-Lannex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e17473726a92e9b27349ec8b5b7329ea
0205;205;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3f70979237bd844b065fc2124a43a0d2
0213;213;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/97180bca9ebc76f4daa00ca4b6144913
0217;217;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7ad59d64cf4a6e0a0a00893be551a17d
0221;221;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0142388037064426a608ec8a60e3d0c7
0222;222;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2249419ceb3ade0b9e77e07aee572682
0226;226;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/70faf1b011cb8a484d3702e21c159b4c
0238;238;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/da67c284af98b6eaeb8fc419f006d952
0243;243;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f6834ea6e60a9bb2ebe1f9996bbb3a53
0244;244;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1580e95f248c6645a39b8f07d62ba26e
0402;Ts2;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c67861f0628adb905ec00dced45faf80
0408;Ts8;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bf328f6e16d72922c2bcdb618fcb5f19
0409;Ts9;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7e384eebd44017798f239b9ecf6ef785
0413;Ts13;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/234ddfa1e0a32491fc68b06f694d93d8
0433;Ts33;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fed32991d44f132bffbb30701b053ac7
0437;Ts37;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1407a24ab292967e4436075085a90fd4
0475;Ts75;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/91772635ae7ae0807df42618267a2192
0901;NAV;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/38ed6c7c56985ff361461cb6495bd7e4
0001;C1;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/38a46fb303bdde9d7a08593b0f000b7d
0003;C3;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5f9ffdb50ee524459ba6ba437ae29282
0004;C4;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb19c2a5ed7fe93d0a06f790ceabba31
0014;14;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/79f86502c347785354844719f41d8a07
0056;56;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7e1236e8b96e5410f97369c9e206e0a1
0059;59;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fdde319e70cd642968927a3598970624
0091;91;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2ed6947f4dc847180dc1fac84a70535d
0122;N2;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b79f384c5e230bef04da5a4a245c3df4
0158;Ker-Lannex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c8f180d7be9baedf9c46effdd46cfde3
0168;168ex;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/19daef5348dd7880a339463a4dd94b96
0207;207;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2670b7e18c665dd4d5abc6ed0a62eae7
0214;214;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d40dfd58b4c2b99ec627ec7ac70303e6
0215;215;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ef2d98e1778b61a3875ca079585f94b
0220;220;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a6cacab7054b7f77bd03f5997f011b07
0229;229;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/78b2cd988521bfde7c83a20d17d165c0
0231;231;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a929ab3d972be6bcaeb7da43976737ec
0236;236;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33e2ec7a00a81d557844b65958cdcdb0
0239;239;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e5ddc07f7dec90a057adc4d9bb088f83
0405;Ts5;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/01acc3e44a1f71ad9eae711e81bb04c7
0406;Ts6;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a83ca16b41a6745a144eecaee78b5579
0451;Ts51;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd060a33021130824de073c52763a29a
0455;Ts55;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b32e5842f428c5fe61546413dbd4f19a
0901;NAV;2018-09-03;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b87a96251a7208021ecde02d614e645c
0004;C4;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6fb9ce8eb5e89830dbd9a56046d16a01
0005;C5;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c8b8b05370ae6e369909044df9236c15
0032;32;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c1bf20b8bfb83d62839dc05e9337046b
0050;50;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a6ee1288e2e4ae0918012097b7ca4c5b
0071;71;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/27f50112bb5e9d98f03930db4da680f4
0072;72;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/32408ddc9829ff63b660549917a51d98
0081;81;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/36e8924d4593247cd665a3b132537ab6
0151;151ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/372a72981662d326f349bbd071e81c7e
0157;157ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8e027bd255733e372baef0a3aea06bb8
0168;168ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/916db55317fc412006675de0e78ad97c
0201;201;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a0b69a9b8e0c04b6f615cc42288050b4
0203;203;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d8f5df290d0d7e76c28fbfc7d6dde29
0222;222;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f1203d388d40634a2ab2e7dbf2b500b9
0231;231;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/663ddb175db3eaee27e32d8aabfbe019
0232;232;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d7495f8f656a0840ccb9eba19c9ac4e5
0405;Ts5;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf1b994e29d0f15ebf6fefc3eea95a9b
0410;Ts10;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/70761f1fd61a86db90af00e276b8de3d
0452;Ts52;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/51f57a33760bae88b7beb2a47ee32686
0461;Ts61;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a4924b560d6034e3167f3fe87ed976b9
0491;Ts91;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/20c4328e16833b8b0a2f067bd9e868f8
0806;BDS;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fa50d2d0cc4d6ed303858e2680d3091f
0155;155ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/92548afbc20d519a3fbe8cb59ff8366f
0156;156ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d8f0a4e1d715fec19329351b8bed7bd4
0172;172ex;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/12e84fd3832acf9a70542c1505126537
0204;204;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0c256b27b10b343edb99c22bf470c998
0206;206;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2fdba82d458b7744f5a9eabe26761589
0214;214;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8185633e2c8724aa99598d22e5b4705d
0215;215;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96ced644c65c946da986a7824b80042a
0216;216;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/40c100cf8bd2ff9d9fb849151845b615
0220;220;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b80720beb3e5646df532ea9bfd80f994
0224;224;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b4162863359a42911eb49af4c5189c7f
0236;236;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/51970e5fe22e7057f829c64e61c06e3f
0237;237;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/95213ca9b864a59bb0226ed266288ef7
0244;244;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7a095e288dbb2437c283e1cb3c504a6f
0401;Ts1;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/adb58662728d30e96389db2d17be1191
0433;Ts33;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e4368c24f1d490351c43122c25e0b38a
0437;Ts37;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/28c1cc495ff1ac7db96ae526cf4a0f1f
0441;Ts41;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0efcbb6363b053d00fbaf2f915dcd175
0444;Ts44;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/723af5f36de29ba43aaa3328ea50d52f
0445;Ts45;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dd787a42e103589c01d25f9e42192030
0453;Ts53;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8f14aefe0692d4b8dd0f044f5cd2f49c
0454;Ts54;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/215280dc2d4912cc9ccd5ba272f05ecb
0481;Ts81;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/17a41bfeb530ddc7bc7fc1c4aec5a078
0801;Bus relais;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b87ad27982bdb5376dd224d57d3941bb
0901;NAV;2018-09-03;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cd02a6d85959b695ac7e7b221a94a6e6
0004;C4;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c6352f923bfacffa259f95d88c98ea74
0011;11;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/be258e114f16f7ddb3c969f6fe5571c4
0050;50;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e11c29f5eb2f259da2060ac209dce046
0052;52;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/438f8bc2570a92411c3cc159c65e963f
0053;53;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e641fddc028e3c2c9a0e69496e1951b9
0054;54;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8eedbdf039e25697f7b96bd2c50ab2da
0064;64;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/78688bd2a706da93ae1729ce4d581fb9
0091;91;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb877f2e48bf6dc44da445419425a594
0155;155ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/54aff8829caec80cfce817d7f862b9e6
0156;156ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/abfe6721fa6cbadd6a542b38d1b69898
0157;157ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2fd62593873fc48b03a71584fe619fdc
0161;161ex;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac8603bae464220a334d20be061a1f7e
0214;214;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a551572c89f3275e56ee069d6e3ea831
0220;220;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/af5f17cb4b806c325e9725dad1206cc5
0223;223;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/13d816e4bf084c2968bbf3ebaa14e20d
0225;225;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/94ce00c33085788d6be6fa9e64b68ba9
0231;231;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/940e3c91d3b86402f612dc06f785478a
0232;232;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/16258f818e23087443cd0f511587fbb1
0233;233;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84907c96e8c126ebbf91067cf8828739
0239;239;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3627cef44309703bdc602d3dcfa18d61
0403;Ts3;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3ad0fb4da83ca5d2598911325478ab84
0405;Ts5;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/298cf128a941c79729aae70c2d1caca0
0445;Ts45;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/309fd335ead29009c15bf368881675b0
0446;Ts46;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f24b48dfc62570650bce11c11261fd7e
0451;Ts51;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/db3b2f0f5905e03bca0e40b24cfe4d45
0481;Ts81;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf9b6612118750e920f5da4f2b48ef12
0482;Ts82;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f68f8911474d9b4e49e1e7a8792aefac
0801;Bus relais;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6345cd30cc4b1642aa32983c1c89f7c8
0806;BDS;2018-09-03;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b0d18a32e4d77f189f7f37cceb82ac01
0002;C2;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7bcfee9c2b250d467fce1564f93a8532
0003;C3;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/69a77848526bc0411e378b1870e570d2
0012;12;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8f6b5a4e573fd7e3752c1ba1b6f79dd2
0051;51;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cc629416e9b43bc7ee27cac120c705b5
0061;61;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/762b67ea351869a128a354b8ad398f22
0067;67;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/684f9e22b76a6ba711c17961966b0664
0082;82;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d60d0b2a31e6c6d586614f5ea9a555a
0090;90;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2674c9a17dd0617466dbcd0ed584d3f6
0091;91;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f5d1d33923b1130743c1c5ed3bcd4607
0151;151ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/88a391950ab6e7df8fb41dcca6a8cde4
0155;155ex;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0aea7c0a92f1a59c1b2b643f54312153
0207;207;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/015d25c5d032fd99e3f5ed243304f1dc
0216;216;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d67014d3fdb5d1cf066692b6f2b82152
0220;220;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0c078f43885cac8516050b6732ba2ecd
0224;224;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a0a8eb084173f21792aecfbb4a60b28f
0225;225;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a853fd209a4fa175f41512f415bc323
0227;227;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d8cb703c973124b3f6953ebb26f2c32
0236;236;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/678d34194c7fda6cbe1022ac65a63649
0239;239;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/68d468e238451861a97c97efbf3a7335
0244;244;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9c85691eb0ef49205237bba9b796dace
0410;Ts10;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/429996fefedfc4c48763b7c62477e911
0411;Ts11;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0a981c223e58ad32a2d3d0b6312cb61a
0437;Ts37;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/30eb9f9f7c10ca9d5a27d32e3721bc20
0441;Ts41;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bb920501f1c1bc2a08e7f8dd941527e5
0443;Ts43;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2ae0b6d524cf9fa3ece229911a9ee3cb
0445;Ts45;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a987db9156716a4c801068eddee5d76c
0446;Ts46;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1d9ab6654248df3deb7e681f1c42f39c
0456;Ts56;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0325338e2155e07acaee3fe982bb0706
0467;Ts67;2018-09-03;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/49adf1f9c8017033c0f56c1c6e3f171c
0009;9;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4134ea7aad50dccc0f57dff6639188c3
0013;13;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ca21618146bee29539ecd981b5447c3d
0040;40;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7c31f47873c5af51848704618eb6b811
0061;61;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ad4db0acb03285b4d69495c7d70ff3e6
0063;63;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/25a58757ef2a02d7952197b4b0763526
0080;80;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d690e22fdb3d667eb20ffa0ebeba4211
0081;81;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cabeffcb297332430aabf3ea8082a8e5
0151;151ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2dbc126d8946b9a931b586434f4084cb
0152;152ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/da37db1ad069be6a69229faf8259acaa
0156;156ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e9f0b0fecb40cd33a8f85e4ce68cd3a
0168;168ex;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/071f1466806160ef7a2fe76ef000922c
0224;224;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d4c7775c4461c1d78b515f0b342331e
0227;227;2018-09-03;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/137e098cf3fb653d2c0ef78501ee72b0
